Dia;Volum;Nivell;Percent;Entrada;Sortida
2007-01-12;42.5615;605.52;38.893813396999995;0.4167;4.0961
2007-01-13;42.2454;605.35;38.604952938000004;0.4493;4.1076
2007-01-14;41.9496;605.19;38.334643151;0.6808;4.1047
2007-01-15;41.6371;605.02;38.049072466;0.4944;4.112
2007-01-16;41.3081;604.84;37.74842365;0.3443;4.152
2007-01-17;40.9992;604.67;37.46614274;0.5562;4.1311
2007-01-18;40.6741;604.49;37.169057845;0.39;4.1529
2007-01-19;40.3688;604.32;36.890066709;0.6415;4.1744
2007-01-20;40.1901;604.22;36.726765969;0.3482;2.4169
2007-01-21;40.0475;604.14;36.596454354;0.402;2.0519
2007-01-22;39.9054;604.06;36.466599653;0.3904;2.0358
2007-01-23;39.799;604.0;36.369368546;0.8195;2.0506
2007-01-24;39.6222;603.9;36.207804076;0.0131;2.0594
2007-01-25;39.4812;603.82;36.078954583000005;0.4148;2.0469
2007-01-26;39.323;603.73;35.93438728;0.2358;2.0665
2007-01-27;39.1828;603.65;35.806268848;0.4461;2.0686
2007-01-28;39.0081;603.55;35.646623412;0.075;2.0969
2007-01-29;38.8688;603.47;35.519327424000004;0.457;2.0695
2007-01-30;38.7299;603.39;35.392396966;0.4598;2.068
2007-01-31;38.5913;603.31;35.265740656;0.5055;2.1093
2007-02-01;38.4359;603.22;35.123732066;0.2745;2.0735
2007-02-02;38.2809;603.13;34.982089007;0.2834;2.0769
2007-02-03;38.1436;603.05;34.856620671;0.3483;1.9380000000000002
2007-02-04;38.0066;602.97;34.731426483;0.3542;1.9397
2007-02-05;37.87;602.89;34.606597825;0.3495;1.9307
2007-02-06;37.7337;602.81;34.482043315;0.3427;1.9197
2007-02-07;37.5978;602.73;34.357854335999995;0.3426;1.9155
2007-02-08;37.4623;602.65;34.234030886999996;0.3567;1.9255
2007-02-09;37.3271;602.57;34.110481586;0.3787;1.9434
2007-02-10;37.1754;602.48;33.971854153;0.2095;1.965
2007-02-11;37.0242;602.39;33.833683633;0.1918;1.9422
2007-02-12;36.9236;602.33;33.741752719000004;0.794;1.9581
2007-02-13;36.7731;602.24;33.604221877;0.2142;1.9562
2007-02-14;36.623000000000005;602.15;33.467056566;0.2297;1.9667
2007-02-15;36.4568;602.05;33.315178653000004;0.2044;2.1285
2007-02-16;36.3241;601.97;33.193913918;0.4651;2.0
2007-02-17;36.1754;601.88;33.058027963;0.3784;2.1005
2007-02-18;36.0435;601.8;32.937494289;0.5817;2.1083
2007-02-19;35.8955;601.71;32.802248012;0.4106;2.1235
2007-02-20;35.7479;601.62;32.667367266999996;0.4407;2.1487
2007-02-21;35.6007;601.53;32.532852051999996;0.4126;2.1158
2007-02-22;35.4866;601.46;32.428584483;0.3148;1.6362
2007-02-23;35.3726;601.39;32.324408298;0.2722;1.5907
2007-02-24;35.2752;601.33;32.235401626999995;0.5011;1.629
2007-02-25;35.1456;601.25;32.116969751999996;0.1426;1.6431
2007-02-26;35.0324;601.18;32.013524628;0.3505;1.6603
2007-02-27;34.9517;601.13;31.939778854;0.6997;1.6335
2007-02-28;34.8389;601.06;31.83669926;0.3179;1.6228
2007-03-01;34.7425;601.0;31.748606415;0.4865;1.6026
2007-03-02;34.5822;600.9;31.602120077;0.0015;1.857
2007-03-03;34.4862;600.84;31.514392761999996;0.5164;1.6269
2007-03-04;34.3905;600.78;31.426939596;0.5094;1.6178
2007-03-05;34.3108;600.73;31.354107649;0.39399999999999996;1.3161
2007-03-06;34.2472;600.69;31.295988303;0.3612;1.0978
2007-03-07;34.1836;600.65;31.237868956999996;0.3506;1.0862
2007-03-08;34.0884;600.59;31.150872704;0.0012;1.103
2007-03-09;33.9618;600.51;31.035182308000003;0.0012;1.4669999999999999
2007-03-10;33.8986;600.47;30.977428493;0.3584;1.0899
2007-03-11;33.8197;600.42;30.905327606999997;0.2152;1.1282
2007-03-12;33.7567;600.38;30.847756556999997;0.3897;1.1191
2007-03-13;33.678000000000004;600.33;30.775838436;0.1869;1.0973
2007-03-14;33.6152;600.29;30.718450151;0.3514;1.0786
2007-03-15;33.5211;600.23;30.632459106;0.0206;1.1096
2007-03-16;33.4428;600.18;30.560906516;0.2028;1.1086
2007-03-17;33.3803;600.14;30.503792379;0.3698;1.0933
2007-03-18;33.2867;600.08;30.418258246999997;0.0108;1.0941
2007-03-19;33.2089;600.03;30.34716257;0.2015;1.1026
2007-03-20;33.1312;599.98;30.276158275;0.2135;1.113
2007-03-21;33.0381;599.92;30.191081055999998;0.0585;1.1356
2007-03-22;32.9607;599.87;30.120350909000003;0.2314;1.1271
2007-03-23;32.868;599.81;30.035639221;0.0488;1.1214
2007-03-24;32.8064;599.77;29.979347528;0.3156;1.0292
2007-03-25;32.7448;599.73;29.923055835;0.3188;1.0313
2007-03-26;32.668;599.68;29.852873983000002;0.12;1.0091
2007-03-27;32.6067;599.64;29.796856438000002;0.2922;1.0021
2007-03-28;32.5301;599.59;29.726857352;0.1496;1.0354
2007-03-29;32.469;599.55;29.671022572;0.33299999999999996;1.0403
2007-03-30;32.408;599.51;29.615279174;0.3077;1.0138
2007-03-31;32.3471;599.47;29.559627159;0.3141;1.0191
2007-04-01;32.3015;599.44;29.517956685;0.5101;1.0381
2007-04-02;32.3471;599.47;29.559627159;1.5562;1.0282
2007-04-03;33.3023;600.09;30.432513936;12.0858;1.0298
2007-04-04;34.8389;601.06;31.83669926;18.7851;1.0
2007-04-05;35.4703;601.45;32.413689116;8.3151;1.008
2007-04-06;35.8791;601.7;32.787261263000005;5.7438;1.0126
2007-04-07;36.291;601.95;33.163666271;5.7778;1.0093
2007-04-08;36.6064;602.14;33.451887051;4.7431;1.0937
2007-04-09;36.9236;602.33;33.741752719000004;4.7332;1.0615
2007-04-10;37.1754;602.48;33.971854153;3.9145;1.0
2007-04-11;37.4623;602.65;34.234030886999996;3.9002;0.58
2007-04-12;37.7337;602.81;34.482043315;3.6417;0.5
2007-04-13;38.2637;603.12;34.966371196;6.6344;0.5
2007-04-14;39.4108;603.78;36.014621219;13.7767;0.5
2007-04-15;40.8183;604.57;37.300831582;16.7903;0.5
2007-04-16;41.9865;605.21;38.368363337;14.0206;0.5
2007-04-17;42.9921;605.75;39.287306954;12.1383;0.5
2007-04-18;43.9586;606.26;40.170519967;11.687000000000001;0.5
2007-04-19;44.8831;606.74;41.01535228;11.2004;0.5
2007-04-20;45.6842;607.15;41.747418441;9.7722;0.5
2007-04-21;46.4562;607.54;42.45289226;9.435;0.5
2007-04-22;47.2582;607.94;43.185780863999994;9.7825;0.5
2007-04-23;47.9279;608.27;43.79777026399999;8.2505;0.5
2007-04-24;48.5431;608.57;44.359956136;7.6205;0.5
2007-04-25;49.1021;608.84;44.870784977;6.97;0.5
2007-04-26;49.5822;609.07;45.309512931;6.0571;0.5
2007-04-27;50.0448;609.29;45.732248926000004;5.8542;0.5
2007-04-28;50.4682;609.49;46.119162935;5.3999;0.5
2007-04-29;50.8942;609.69;46.508452892;5.4308;0.5
2007-04-30;51.1726;609.82;46.76286210399999;3.7217;0.5
2007-05-01;51.4521;609.95;47.018276523999994;3.7349;0.5
2007-05-02;53.0432;610.68;48.472265375;18.9164;0.5
2007-05-03;54.3566;611.27;49.672484693;15.7016;0.5
2007-05-04;55.3066;611.69;50.540619574;11.4943;0.5
2007-05-05;56.0617;612.02;51.23064973;9.2406;0.5
2007-05-06;56.6855;612.29;51.800694508;7.7197;0.5
2007-05-07;57.2444;612.53;52.311431966;6.968999999999999;0.5
2007-05-08;57.7135;612.73;52.740107831;5.9288;0.5
2007-05-09;58.1146;612.9;53.106643516000005;5.143;0.5
2007-05-10;58.5659;613.09;53.519053276;5.7224;0.5
2007-05-11;58.9724;613.26;53.890523621999996;5.2056;0.5
2007-05-12;59.3336;613.41;54.220597642;4.6802;0.5
2007-05-13;59.6971;613.56;54.552773462;4.7076;0.5
2007-05-14;59.9896;613.68;54.820067623;3.8857;0.5
2007-05-15;60.2836;613.8;55.088732523000004;3.9024;0.5
2007-05-16;60.5543;613.91;55.336105273;3.6327;0.5
2007-05-17;60.7271;613.98;55.494014438;2.4998;0.5
2007-05-18;60.925;614.06;55.674860642;2.7911;0.5
2007-05-19;61.1234;614.14;55.856163758;2.7964;0.5
2007-05-20;61.2476;614.19;55.96966097;1.9378;0.5
2007-05-21;61.372;614.24;56.083340949;1.9396;0.5
2007-05-22;61.4467;614.27;56.151603765;1.8646;1.0
2007-05-23;61.4965;614.29;56.197112309;1.663;1.0862
2007-05-24;61.4965;614.29;56.197112309;1.0792;1.0792
2007-05-25;61.5215;614.3;56.219957963999995;1.3776;1.0891
2007-05-26;61.5215;614.3;56.219957963999995;1.024;1.024
2007-05-27;61.5713;614.32;56.265466508;1.6123;1.0352
2007-05-28;61.5963;614.33;56.288312163;1.3230000000000002;1.0343
2007-05-29;61.5713;614.32;56.265466508;0.9176;1.2062
2007-05-30;61.5464;614.31;56.242712236;0.9027;1.1913
2007-05-31;61.4965;614.29;56.197112309;0.9186;1.4956
2007-06-01;61.3969;614.25;56.106095221000004;0.3929;1.5461
2007-06-02;61.3222;614.22;56.037832404;0.6741;1.5382
2007-06-03;61.2974;614.21;56.015169515;1.0599;1.3478
2007-06-04;61.1979;614.17;55.924243809;0.226;1.3769
2007-06-05;61.1482;614.15;55.878826647;0.8006;1.3756
2007-06-06;61.0986;614.13;55.833500868;0.7809999999999999;1.3557
2007-06-07;61.1234;614.14;55.856163758;1.6503;1.3630000000000002
2007-06-08;61.0986;614.13;55.833500868;1.2127;1.5
2007-06-09;61.1234;614.14;55.856163758;1.6596;1.3722
2007-06-10;61.1979;614.17;55.924243809;2.2291;1.3666
2007-06-11;61.1979;614.17;55.924243809;1.3694;1.3694
2007-06-12;61.1731;614.16;55.901580919;1.0908;1.3783
2007-06-13;61.1234;614.14;55.856163758;0.7949;1.3698
2007-06-14;61.0242;614.1;55.765512199999996;0.6338;1.7826
2007-06-15;60.9002;614.05;55.652197752;0.3887;1.8229
2007-06-16;60.7518;613.99;55.516585945;0.6302;2.3485
2007-06-17;60.6036;613.93;55.381156903999994;0.6336;2.3487
2007-06-18;60.4311;613.86;55.223521886;0.3509;2.3473
2007-06-19;60.2836;613.8;55.088732523000004;0.7929;2.5
2007-06-20;60.0875;613.72;54.909531207;0.2126;2.4826
2007-06-21;59.9408;613.66;54.775472905;0.7783;2.4761
2007-06-22;59.7701;613.59;54.619482774;0.5062;2.4817
2007-06-23;59.5757;613.51;54.441834963000005;0.2331;2.4835
2007-06-24;59.4061;613.44;54.286850041;0.5193;2.4819999999999998
2007-06-25;59.2129;613.36;54.110298821;0.251;2.4868
2007-06-26;58.9964;613.27;53.91245545100001;0.3118;2.8178
2007-06-27;58.7807;613.18;53.715343141999995;0.3656;2.8619
2007-06-28;58.4468;613.04;53.410216577;0.3796;4.2446
2007-06-29;58.091;612.89;53.085077218;0.2157;4.3341
2007-06-30;57.7841;612.76;52.804623961000004;0.778;4.3297
2007-07-01;57.501999999999995;612.64;52.546833592;0.2602;3.5249
2007-07-02;57.2211;612.52;52.290139815;0.2345;3.4865
2007-07-03;56.9645;612.41;52.055652015;0.5184;3.4885
2007-07-04;56.6855;612.29;51.800694508;0.2759;3.5043
2007-07-05;56.4076;612.17;51.54674221;0.2727;3.489
2007-07-06;56.1538;612.06;51.314813123;0.5710000000000001;3.5087
2007-07-07;55.9009;611.95;51.08370647899999;0.1237;3.0512
2007-07-08;55.6717;611.85;50.87425751600001;0.2481;2.9005
2007-07-09;55.4433;611.75;50.665539614;0.2446;2.8887
2007-07-10;55.2156;611.65;50.457461391;0.2534;2.8891
2007-07-11;54.9659;611.54;50.229278991;0.33399999999999996;3.2237
2007-07-12;54.6945;611.42;49.981266563;0.1371;3.2783
2007-07-13;54.4466;611.31;49.754729051000005;0.4108;3.28
2007-07-14;54.1771;611.19;49.508452892;0.1648;3.2835
2007-07-15;53.931000000000004;611.08;49.283560267;0.4488;3.2974
2007-07-16;53.6412;610.95;49.018733437;0.0012;3.355
2007-07-17;53.397;610.84;48.795577081000005;0.4705;3.2975
2007-07-18;53.1315;610.72;48.552956228;0.2335;3.3062
2007-07-19;52.867;610.6;48.311249200000006;0.2328;3.2937
2007-07-20;52.6036;610.48;48.070547382;0.2589;3.3081
2007-07-21;52.3848;610.38;47.870602211000005;0.7927;3.3248
2007-07-22;52.1015;610.25;47.611715251999996;0.0726;3.3522
2007-07-23;51.8626;610.14;47.393402175;0.5518;3.3162
2007-07-24;51.603;610.02;47.156172896;0.3307;3.3353
2007-07-25;51.3444;609.9;46.919857443000005;0.3422;3.3353
2007-07-26;51.0868;609.78;46.684455817;0.3593;3.3411
2007-07-27;50.8301;609.66;46.449876633;0.3781;3.3487
2007-07-28;50.5319;609.52;46.177373663999994;0.0485;3.5
2007-07-29;50.2773;609.4;45.944713515;0.409;3.3554
2007-07-30;49.9816;609.26;45.674495111000006;0.0765;3.5
2007-07-31;49.7501;609.15;45.462944348;0.7044;3.3836
2007-08-01;49.4776;609.02;45.213926711000006;0.228;3.3822
2007-08-02;49.2478;608.91;45.003929453000005;0.7076;3.3662
2007-08-03;48.9567;608.77;44.737914649;0.0304;3.4003
2007-08-04;48.6875;608.64;44.491912638;0.3848;3.5
2007-08-05;48.398999999999994;608.5;44.228273781999995;0.0386;3.3783
2007-08-06;48.1527;608.38;44.003198392;0.5513;3.4014
2007-08-07;48.0913;608.35;43.947089463999994;1.7525;2.4632
2007-08-08;48.2142;608.41;44.059398701999996;3.0522;1.63
2007-08-09;48.2142;608.41;44.059398701999996;1.446;1.446
2007-08-10;48.1118;608.36;43.9658229;0.2838;1.4691
2007-08-11;48.0096;608.31;43.872429864;0.1189;1.3022
2007-08-12;47.9279;608.27;43.79777026399999;0.2777;1.2229999999999999
2007-08-13;47.8871;608.25;43.760486156000006;0.7875;1.2596
2007-08-14;47.8871;608.25;43.760486156000006;1.1269;1.1269
2007-08-15;47.8259;608.22;43.704559993000004;0.3269;1.0346
2007-08-16;47.7445;608.18;43.630174541;0.1026;1.045
2007-08-17;47.6835;608.15;43.574431143000005;0.3303;1.0363
2007-08-18;47.582;608.1;43.481677785;0.2614;1.4365
2007-08-19;47.5009;608.06;43.407566481;0.5567;1.4954
2007-08-20;47.4401;608.03;43.352005848000005;0.7328;1.436
2007-08-21;47.3794;608.0;43.296536599;0.4391;1.1416
2007-08-22;47.3188;607.97;43.241158731999995;0.3645;1.0662
2007-08-23;47.2381;607.93;43.167412958;0.1106;1.0453
2007-08-24;47.1373;607.88;43.075299278;0.6465;1.8131
2007-08-25;47.0165;607.82;42.964909074;0.4183;1.8157
2007-08-26;46.896;607.76;42.854793018;0.4255;1.8202
2007-08-27;46.7558;607.69;42.726674586;0.1815;1.8051
2007-08-28;46.6158;607.62;42.59873892;0.1755;1.7954
2007-08-29;46.4961;607.56;42.489353925;0.4252;1.8108
2007-08-30;46.3368;607.48;42.343781413;0.32299999999999995;2.1663
2007-08-31;46.0987;607.36;42.126199397;0.0066;2.7625
2007-09-01;45.901;607.26;41.945535959000004;0.6213;2.9098
2007-09-02;45.6646;607.14;41.729507448;0.1676;2.9039
2007-09-03;45.4487;607.03;41.532212373;0.4301;2.929
2007-09-04;45.253;606.93;41.353376588;0.6609999999999999;2.925
2007-09-05;45.0191;606.81;41.139632641999995;0.2274;2.9346
2007-09-06;44.7861;606.69;40.92671114;0.268;2.9647
2007-09-07;44.5927;606.59;40.749977154;0.2093;2.4486
2007-09-08;44.4769;606.53;40.644156081999995;1.0667;2.4068
2007-09-09;44.2652;606.42;40.450699076999996;0.0008;2.451
2007-09-10;44.0351;606.3;40.240427671;0.001;2.6639999999999997
2007-09-11;43.9013;606.23;40.118157726;0.8629;2.4115
2007-09-12;43.7297;606.14;39.961345152;0.4201;2.406
2007-09-13;43.5017;606.02;39.752992780999996;0.145;2.7838
2007-09-14;43.2746;605.9;39.545462853000004;0.1999;2.8282
2007-09-15;43.0673;605.79;39.356026684;0.4309;2.8310000000000004
2007-09-16;42.8419;605.67;39.15005026;0.2302;2.8384
2007-09-17;42.5988;605.54;38.927899114;0.0283;2.842
2007-09-18;42.4311;605.45;38.774650461;0.922;2.8627
2007-09-19;42.1898;605.32;38.554144201999996;0.0748;2.8676
2007-09-20;41.9865;605.21;38.368363337;0.5239;2.8774
2007-09-21;41.7655;605.09;38.166407749;0.3288;2.8863
2007-09-22;41.5455;604.97;37.965365987;0.3561;2.9032
2007-09-23;41.3263;604.85;37.765055286;0.33299999999999996;2.8697
2007-09-24;41.108000000000004;604.73;37.565567029;0.3556;2.8821
2007-09-25;40.8906;604.61;37.366901215;0.3899;2.9061
2007-09-26;40.6741;604.49;37.169057845;0.3572;2.8633
2007-09-27;40.4405;604.36;36.955588047;0.1933;2.8967
2007-09-28;40.1901;604.22;36.726765969;0.0431;2.9412
2007-09-29;39.9586;604.09;36.515215206;0.2568;2.9356
2007-09-30;39.7636;603.98;36.337019099;0.6957;2.9532
2007-10-01;39.534;603.85;36.127204606;0.2657;2.9227
2007-10-02;39.2354;603.68;35.854336105;0.4813;3.9381
2007-10-03;38.921;603.5;35.567029151;0.2772;3.9154
2007-10-04;38.7125;603.38;35.37649639;0.5403;2.9533
2007-10-05;38.6432;603.34;35.313168235;1.1384;1.9405
2007-10-06;38.4186;603.21;35.107922873;0.5689;3.1684
2007-10-07;38.1436;603.05;34.856620671;0.1604;3.344
2007-10-08;37.9553;602.94;34.684547199;0.4625;2.6414
2007-10-09;37.8018;602.85;34.544274879;0.6014;2.3782
2007-10-10;37.6318;602.75;34.388924427;0.4145;2.3826
2007-10-11;37.6487;602.76;34.404368089;1.6135;1.4169999999999998
2007-10-12;37.6827;602.78;34.43543818;1.5012;1.1079999999999999
2007-10-13;37.6148;602.74;34.373389380999996;0.3408;1.127
2007-10-14;37.5639;602.71;34.326875628;0.5146;1.1036
2007-10-15;37.4961;602.67;34.264918213;0.3167;1.1012
2007-10-16;37.3608;602.59;34.141277529;0.3017;1.8675
2007-10-17;37.2259;602.51;34.018002376;0.3441;1.9058
2007-10-18;37.0745;602.42;33.879649091;0.1543;1.9064
2007-10-19;36.9403;602.34;33.757013616;0.3505;1.9036
2007-10-20;36.8399;602.28;33.665265467;0.4019;1.5642
2007-10-21;36.723;602.21;33.558439185;0.0921;1.4453
2007-10-22;36.6064;602.14;33.451887051;0.0813;1.4315
2007-10-23;36.5066;602.08;33.360687197;0.2369;1.3917
2007-10-24;36.4402;602.04;33.300009138;0.4565;1.2252
2007-10-25;36.3573;601.99;33.224252947;0.4228;1.3823
2007-10-26;36.258;601.93;33.133510006;0.2332;1.3825
2007-10-27;36.1424;601.86;33.027871699;0.049;1.3871
2007-10-28;36.027;601.79;32.922416156;0.0863;1.4215
2007-10-29;35.9283;601.73;32.832221511;0.2718;1.4139
2007-10-30;35.8134;601.66;32.727222882;0.1002;1.43
2007-10-31;35.7152;601.6;32.63748515;0.2614;1.3989
2007-11-01;35.6007;601.53;32.532852051999996;0.0764;1.4007
2007-11-02;35.4866;601.46;32.428584483;0.0932;1.4146
2007-11-03;35.3726;601.39;32.324408298;0.0934;1.4119
2007-11-04;35.2914;601.34;32.250205611;0.4596;1.3996
2007-11-05;35.1779;601.27;32.146486338;0.0998;1.4134
2007-11-06;35.0647;601.2;32.043041214;0.1219;1.4326
2007-11-07;34.9678;601.14;31.954491456;0.2711;1.3923
2007-11-08;34.855;601.07;31.851411861;0.1089;1.4143
2007-11-09;34.7586;601.01;31.763319016999997;0.2876;1.4042
2007-11-10;34.6463;600.94;31.660696335999997;0.1193;1.4192
2007-11-11;34.5342;600.87;31.55825642;0.1114;1.4084
2007-11-12;34.4383;600.81;31.470620488;0.2892;1.3987
2007-11-13;34.3267;600.74;31.368637485;0.1698;1.4615
2007-11-14;34.2313;600.68;31.281458466999997;0.2836;1.3885
2007-11-15;34.135999999999996;600.62;31.194370831;0.2514;1.3542
2007-11-16;34.0726;600.58;31.13643425;0.7605;1.4946
2007-11-17;33.9618;600.51;31.035182308000003;0.1103;1.3926
2007-11-18;33.8512;600.44;30.934113131999997;0.1729;1.4524
2007-11-19;33.7409;600.37;30.833318103000003;0.1823;1.4589
2007-11-20;33.6152;600.29;30.718450151;0.0038;1.4592
2007-11-21;33.6309;600.3;30.732797222;1.6817;1.5
2007-11-22;33.7567;600.38;30.847756556999997;2.2558;0.8
2007-11-23;33.8355;600.43;30.91976606;1.4118;0.5
2007-11-24;33.8197;600.42;30.905327606999997;0.8175;1.0
2007-11-25;33.7724;600.39;30.862103628000003;0.4529;1.0
2007-11-26;33.7409;600.37;30.833318103000003;0.6355;1.0
2007-11-27;33.6937;600.34;30.790185506999997;0.4538;1.0
2007-11-28;33.6623;600.32;30.761491364;0.6361;1.0
2007-11-29;33.6152;600.29;30.718450151;0.4547;1.0
2007-11-30;33.5211;600.23;30.632459106;0.9109999999999999;2.0
2007-12-01;33.3647;600.13;30.48953669;0.3114;2.1215
2007-12-02;33.2089;600.03;30.34716257;0.3465;2.1502
2007-12-03;33.1001;599.96;30.24773828;0.3915;1.6502
2007-12-04;33.0071;599.9;30.162752444000002;0.3691;1.4455
2007-12-05;32.8835;599.82;30.049803526999998;0.0365;1.4677
2007-12-06;32.7602;599.74;29.937128758000004;0.0189;1.4457
2007-12-07;32.6526;599.67;29.83880106;0.1753;1.42
2007-12-08;32.5607;599.61;29.754820433000003;0.3448;1.4088
2007-12-09;32.4537;599.54;29.657041031;0.2263;1.4644
2007-12-10;32.3471;599.47;29.559627159;0.2359;1.4704
2007-12-11;32.2559;599.41;29.47628621;0.1316;1.1869
2007-12-12;32.1952;599.37;29.420816961;0.4243;1.1263
2007-12-13;32.1044;599.31;29.337841543000003;0.0297;1.0806
2007-12-14;32.029;599.26;29.268939048000004;0.2543;1.128
2007-12-15;31.9386;599.2;29.18632916;0.0659;1.1118
2007-12-16;31.8785;599.16;29.131408206;0.4225;1.1183
2007-12-17;31.7735;599.09;29.035456456;0.0451;1.26
2007-12-18;31.6987;599.04;28.967102256999997;0.24600000000000002;1.1116
2007-12-19;31.6241;598.99;28.898930823;0.2771;1.1409
2007-12-20;31.5199;598.92;28.803710134;0.0007;1.207
2007-12-21;31.4456;598.87;28.735812848000002;0.2866;1.1461
2007-12-22;31.3863;598.83;28.681622955;0.4203;1.1066
2007-12-23;31.3271;598.79;28.627524445;0.3451;1.0302
2007-12-24;31.2385;598.73;28.546559444;0.0456;1.0711
2007-12-25;31.1796;598.69;28.492735082;0.3491;1.0313
2007-12-26;31.0767;598.62;28.398702367;0.0009;1.192
2007-12-27;31.0033;598.57;28.331627524;0.1514;1.0
2007-12-28;30.9302;598.52;28.26482683;0.2041;1.0509
2007-12-29;30.8572;598.47;28.198117518000004;0.2095;1.0544
2007-12-30;30.7843;598.42;28.131499589;0.2092;1.0524
2007-12-31;30.7116;598.37;28.065064425;0.2278;1.0691
2008-01-01;30.6246;598.31;27.985561546;0.0324;1.0397
2008-01-02;30.5522;598.26;27.91940053;0.2171;1.0545
2008-01-03;30.48;598.21;27.853422279;0.2091;1.0447
2008-01-04;30.4512;598.19;27.827104085;0.7135;1.0473
2008-01-05;30.3936;598.15;27.774467696;0.3646;1.0312
2008-01-06;30.3217;598.1;27.708763593;0.2136;1.0453
2008-01-07;30.2644;598.06;27.656401352;0.3757;1.0398
2008-01-08;30.1928;598.01;27.590971396999997;0.2128;1.0414
2008-01-09;30.1071;597.95;27.512656493;0.4984;1.4904
2008-01-10;30.0073;597.88;27.421456639000002;0.2343;1.3885
2008-01-11;29.9221;597.82;27.343598648;0.2914;1.278
2008-01-12;29.8229;597.75;27.252947089;0.1473;1.2951
2008-01-13;29.6818;597.65;27.124006214;0.0011;1.635
2008-01-14;29.5833;597.58;27.033994334000003;0.1212;1.2608
2008-01-15;29.5272;597.54;26.982728685;0.5649;1.2146
2008-01-16;29.5272;597.54;26.982728685;0.5;0.5
2008-01-17;29.5272;597.54;26.982728685;0.5;0.5
2008-01-18;29.4711;597.5;26.931463036;0.6551;1.3037
2008-01-19;29.3733;597.43;26.842090834;0.1188;1.2512
2008-01-20;29.2757;597.36;26.752901398000002;0.1895;1.3186
2008-01-21;29.1646;597.28;26.651375308000002;0.0439;1.3303
2008-01-22;29.0676;597.21;26.562734168000002;0.1478;1.27
2008-01-23;28.9709;597.14;26.474367175;0.1655;1.2845
2008-01-24;28.8745;597.07;26.386274331;0.1547;1.2705
2008-01-25;28.7372;596.97;26.260805995;0.0013;1.59
2008-01-26;28.5869;596.86;26.123457918000003;0.1799;1.9204
2008-01-27;28.4371;596.75;25.986566755;0.1812;1.9144
2008-01-28;28.315;596.66;25.874988576999996;0.4788;1.8917
2008-01-29;28.1664;596.55;25.739194005;0.0509;1.7714
2008-01-30;28.0317;596.45;25.616101616999998;0.0367;1.595
2008-01-31;27.8708;596.33;25.469066983;0.4456;2.3082
2008-02-01;27.6573;596.17;25.273965091999997;0.0011;2.472
2008-02-02;27.498;596.05;25.12839258;0.5629;2.4068
2008-02-03;27.2341;595.85;24.887233848;0.001;3.056
2008-02-04;27.1421;595.78;24.803161839;2.119;3.1828
2008-02-05;27.1946;595.82;24.851137714;1.6075;1.0
2008-02-06;27.1028;595.75;24.767248469000002;0.0902;1.1528
2008-02-07;27.0243;595.69;24.695513113;0.221;1.1295
2008-02-08;26.945999999999998;595.63;24.623960523;0.22699999999999998;1.1334
2008-02-09;26.8679;595.57;24.552590697;0.2264;1.1307
2008-02-10;26.7769;595.5;24.469432514;0.0891;1.1416
2008-02-11;26.6992;595.44;24.398428219;0.2928;1.1927
2008-02-12;26.6087;595.37;24.315726949000002;0.5851;1.6324
2008-02-13;26.4799;595.27;24.198026135;0.2524;1.7437
2008-02-14;26.3643;595.18;24.092387828000003;0.2399;1.5773
2008-02-15;26.2364;595.08;23.975509458;0.1022;1.5830000000000002
2008-02-16;26.1598;595.02;23.905510372;0.6926;1.5785
2008-02-17;26.0326;594.92;23.789271681;0.0007;1.473
2008-02-18;25.9059;594.82;23.673489901999996;0.0007;1.4680000000000002
2008-02-19;25.83;594.76;23.604130494;0.2787;1.1567
2008-02-20;25.7543;594.7;23.534953851999997;0.2793;1.1556
2008-02-21;25.6787;594.64;23.465868592;0.1801;1.0547
2008-02-22;25.5907;594.57;23.385451887;0.1318;1.1502
2008-02-23;25.4904;594.49;23.29379512;0.0273;1.1883
2008-02-24;25.4153;594.43;23.225166773;0.2798;1.1487
2008-02-25;25.303;594.34;23.122544092;0.0098;1.31
2008-02-26;25.2283;594.28;23.054281275999998;0.3295;1.1942
2008-02-27;25.1537;594.22;22.986109841999998;0.2154;1.0785
2008-02-28;25.0669;594.15;22.906789729;0.0777;1.0824
2008-02-29;24.9803;594.08;22.827652381;0.1939;1.1962
2008-03-01;24.8693;593.99;22.726217673;0.001;1.286
2008-03-02;24.7709;593.91;22.636297176;0.1507;1.2893
2008-03-03;24.6606;593.82;22.535502147;0.0749;1.3516
2008-03-04;24.5629;593.74;22.446221329;0.2397;1.3706
2008-03-05;24.4412;593.64;22.335008680999998;0.0007;1.409
2008-03-06;24.3201;593.54;22.22434433;0.0047;1.4069999999999998
2008-03-07;24.2115;593.45;22.125102805;0.0741;1.331
2008-03-08;24.1153;593.37;22.037192726;0.2505;1.3636
2008-03-09;23.9955;593.27;21.927716348;0.001;1.3869999999999998
2008-03-10;23.8882;593.18;21.829662798;0.0808;1.3233
2008-03-11;23.7694;593.08;21.721100247;0.0007;1.376
2008-03-12;23.6865;593.01;21.645344056;0.4117;1.3713
2008-03-13;23.5684;592.91;21.537421182;0.0198;1.3865
2008-03-14;23.4389;592.8;21.419080690999998;0.0009;1.499
2008-03-15;23.3217;592.7;21.311980261;0.0449;1.4023
2008-03-16;23.2164;592.61;21.215754364000002;0.1318;1.35
